,symbol,timestamp,datetime,high,low,bid,bidVolume,ask,askVolume,vwap,open,close,last,previousClose,change,percentage,average,baseVolume,quoteVolume,info.symbol,info.rootSymbol,info.state,info.typ,info.listing,info.front,info.positionCurrency,info.underlying,info.quoteCurrency,info.underlyingSymbol,info.reference,info.referenceSymbol,info.maxOrderQty,info.maxPrice,info.lotSize,info.tickSize,info.multiplier,info.settlCurrency,info.underlyingToSettleMultiplier,info.isQuanto,info.isInverse,info.initMargin,info.maintMargin,info.riskLimit,info.riskStep,info.taxed,info.deleverage,info.makerFee,info.takerFee,info.settlementFee,info.fundingBaseSymbol,info.fundingQuoteSymbol,info.fundingPremiumSymbol,info.fundingTimestamp,info.fundingInterval,info.fundingRate,info.indicativeFundingRate,info.prevClosePrice,info.limitDownPrice,info.limitUpPrice,info.prevTotalVolume,info.totalVolume,info.volume,info.volume24h,info.prevTotalTurnover,info.totalTurnover,info.turnover,info.turnover24h,info.homeNotional24h,info.foreignNotional24h,info.prevPrice24h,info.vwap,info.highPrice,info.lowPrice,info.lastPrice,info.lastPriceProtected,info.lastTickDirection,info.lastChangePcnt,info.bidPrice,info.midPrice,info.askPrice,info.impactBidPrice,info.impactMidPrice,info.impactAskPrice,info.hasLiquidity,info.openInterest,info.openValue,info.fairMethod,info.fairBasisRate,info.fairBasis,info.fairPrice,info.markMethod,info.markPrice,info.indicativeSettlePrice,info.instantPnl,info.timestamp,info.minTick,info.capped,info.underlyingToPositionMultiplier,info.quoteToSettleMultiplier
12,LINK/USD:BTC,1715921265763,2024-05-17T04:47:45.763Z,16.082,13.573,15.875,,15.886,,15.089,14.0,15.905,15.905,,1.905,13.607142857142858,14.9525,119127.45370092976,1797226.946004273,LINKUSD,LINK,Open,FFWCSX,2021-10-20T04:00:00.000Z,2021-10-20T04:00:00.000Z,,LINK,USD,LINK=,BMEX,.BLINK,1000000,100000,1,0.001,1000,XBt,,True,False,0.02,0.01,5000000000,5000000000,True,True,0.0002,0.00075,0,.LINKBON8H,.USDBON8H,.LINKUSDPI8H,2024-05-17T12:00:00.000Z,2000-01-01T08:00:00.000Z,0.0001,0.0001,13.884,,,676606689,676611357,4668,182099,6750138216035,6750212630324,74414289,2747498177,119127.45370092976,1797226.946004273,14,15.089,16.082,13.573,15.905,15.905,PlusTick,0.1361,15.875,15.8805,15.886,15.867,15.8785,15.89,True,200138,3173788404,FundingRate,0.1095,0.001,15.858,FairPrice,15.858,15.857,True,2024-05-17T04:47:45.763Z,0.001,False,,1527
13,ADA/USD:BTC,1715921268129,2024-05-17T04:47:48.129Z,0.4663,0.4495,0.4656,,0.4658,,0.4581,0.4602,0.4662,0.4662,,0.006,1.303780964797914,0.4632,3180719.2516341056,1456757.5470678173,ADAUSD,ADA,Open,FFWCSX,2021-09-29T04:00:00.000Z,2021-09-29T04:00:00.000Z,,ADA,USD,ADA=,BMEX,.BADA,500000,10000,1,0.0001,10000,XBt,,True,False,0.03,0.015,5000000000,5000000000,True,True,0.0002,0.00075,0,.ADABON8H,.USDBON8H,.ADAUSDPI8H,2024-05-17T12:00:00.000Z,2000-01-01T08:00:00.000Z,0.000369,0.0001,0.4555,,,2071790751,2071829472,38721,484707,10388756957683,10388936365598,179407915,2219966836,3180719.2516341056,1456757.5470678173,0.4602,0.4581,0.4663,0.4495,0.4662,0.4662,MinusTick,0.013,0.4656,0.4657,0.4658,0.4655,0.4657,0.4659,True,961929,4483551069,FundingRate,0.40405500000000005,0.0002,0.4661,FairPrice,0.4661,0.4659,True,2024-05-17T04:47:48.129Z,0.0001,False,,1527
14,ADA/USDT:USDT,1715921270335,2024-05-17T04:47:50.335Z,0.4656,0.44970000000000004,0.4655,,0.4659,,0.4573657,0.4593,0.4659,0.4659,,0.0066,1.4369693011103852,0.4626,172780.0,79023.62999999999,ADAUSDT,ADA,Open,FFWCSX,2021-12-15T04:00:00.000Z,2021-12-15T04:00:00.000Z,ADA,ADA,USDT,ADAT=,BMEX,.BADAT,1000000000,10000,1000,0.0001,10000,USDt,,False,False,0.03,0.015,1000000000000,1000000000000,True,True,-0.00015,0.00075,0,.ADABON8H,.USDTBON8H,.ADAUSDTPI8H,2024-05-17T12:00:00.000Z,2000-01-01T08:00:00.000Z,0.0001,0.0001,0.45535,,,33014161000,33016294000,2133000,17278000,170792921600000,170802801871000,9880271000,79023630000,172780,79023.62999999999,0.4593,0.4573657,0.4656,0.44970000000000004,0.4659,0.4659,MinusTick,0.0144,0.4655,0.4657,0.4659,0.4649534,0.4655,0.4660713,True,437400000,2037452940000,FundingRate,0.1095,0.00004,0.46581,FairPrice,0.46581,0.46575,True,2024-05-17T04:47:50.335Z,0.00001,False,100,1000000
15,DOT/USD:BTC,1715921270763,2024-05-17T04:47:50.763Z,7.119,6.824,7.082,,7.084,,6.96,6.982,7.082,7.082,,0.1,1.4322543683758235,7.032,105244.67733510479,732365.3445561009,DOTUSD,DOT,Open,FFWCSX,2021-09-29T04:00:00.000Z,2021-09-29T04:00:00.000Z,,DOT,USD,DOT=,BMEX,.BDOT,1000000,100000,1,0.001,1000,XBt,,True,False,0.03,0.015,5000000000,5000000000,True,True,0.0002,0.00075,0,.DOTBON8H,.USDBON8H,.DOTUSDPI8H,2024-05-17T12:00:00.000Z,2000-01-01T08:00:00.000Z,0.000128,0.0001,6.911,,,498622534,498632653,10119,160206,3874854063939,3874925708237,71644298,1114847372,105244.67733510479,732365.3445561009,6.982,6.96,7.119,6.824,7.082,7.082,MinusTick,0.0139,7.082,7.083,7.084,7.079,7.083,7.087,True,246802,1746864556,FundingRate,0.14016,0.001,7.078,FairPrice,7.078,7.077,True,2024-05-17T04:47:50.763Z,0.001,False,,1527
16,DOT/USDT:USDT,1715921273130,2024-05-17T04:47:53.130Z,7.111,6.845,7.071,,7.086,,6.993368,6.986,7.111,7.111,,0.125,1.7892928714572,7.0485,1053.0,7364.016,DOTUSDT,DOT,Open,FFWCSX,2022-01-12T04:00:00.000Z,2022-01-12T04:00:00.000Z,DOT,DOT,USDT,DOTT=,BMEX,.BDOTT,1000000000,100000,1000,0.001,1000,USDt,,False,False,0.03,0.015,1000000000000,1000000000000,True,True,-0.00015,0.00075,0,.DOTBON8H,.USDTBON8H,.DOTUSDTPI8H,2024-05-17T12:00:00.000Z,2000-01-01T08:00:00.000Z,0.0001,0.0001,6.909,,,7269690000,7269977000,287000,1053000,68280994520000,68283033834000,2039314000,7364016000,1053,7364.016,6.986,6.993368,7.111,6.845,7.111,7.111,PlusTick,0.0179,7.071,7.0785,7.086,7.067881,7.0785,7.089284,True,57108000,404061943200,FundingRate,0.1095,0.0006,7.0754,FairPrice,7.0754,7.0748,True,2024-05-17T04:47:53.130Z,0.0001,False,1000,1000000
17,XRP/USD:BTC,1715921275763,2024-05-17T04:47:55.763Z,0.5233,0.5128,0.5173,,0.5174,,0.5178,0.5189,0.5173,0.5173,,-0.0016,-0.3083445750626324,0.5181,8180263.728531664,4235531.792189621,XRPUSD,XRP,Open,FFWCSX,2020-02-04T12:00:00.000Z,2020-02-04T12:00:00.000Z,,XRP,USD,XRP=,BMEX,.BXRP,100000000,1000,1,0.0001,20000,XBt,,True,False,0.02,0.01,5000000000,5000000000,True,True,0.0002,0.00075,0,.XRPBON8H,.USDBON8H,.XRPUSDPI8H,2024-05-17T12:00:00.000Z,2000-01-01T08:00:00.000Z,0.000113,0.0001,0.5191,,,22096765200,22096772620,7420,621924,162990859947274,162990936651790,76704516,6440286586,8180263.728531664,4235531.792189621,0.5189,0.5178,0.5233,0.5128,0.5173,0.5173,PlusTick,-0.0037,0.5173,0.51735,0.5174,0.5173,0.51735,0.5174,True,578260,5983834480,FundingRate,0.123735,0.00005,0.5174,FairPrice,0.5174,0.51735,True,2024-05-17T04:47:55.763Z,0.00005,False,,1527
18,XRP/USDT:USDT,1715921278129,2024-05-17T04:47:58.129Z,0.5218,0.5127,0.5169,,0.517,,0.5170583,0.5183,0.5168,0.5168,,-0.0015,-0.2894076789504148,0.51755,2374450.0,1227728.9079999994,XRPUSDT,XRP,Open,FFWCSX,2021-11-10T04:00:00.000Z,2021-11-10T04:00:00.000Z,XRP,XRP,USDT,XRPT=,BMEX,.BXRPT,1000000000,10000,1000,0.0001,10000,USDt,,False,False,0.02,0.01,1000000000000,1000000000000,True,True,-0.00015,0.00075,0,.XRPBON8H,.USDTBON8H,.XRPUSDTPI8H,2024-05-17T12:00:00.000Z,2000-01-01T08:00:00.000Z,0.0001,0.0001,0.51897,,,115620906000,115621125000,219000,237445000,657482123751000,657483254364000,1130613000,1227728908000,2374450,1227728.9079999994,0.5183,0.5170583,0.5218,0.5127,0.5168,0.5168,PlusTick,-0.0012,0.5169,0.51695,0.517,0.5166968,0.5169,0.5171778,True,155459000,804096131600,FundingRate,0.1095,0.00005,0.51724,FairPrice,0.51724,0.51719,True,2024-05-17T04:47:58.129Z,0.00001,False,100,1000000
19,AVAX/USD:BTC,1715921280357,2024-05-17T04:48:00.357Z,35.02,33.782,34.783,,34.789,,34.461,34.806,34.786,34.786,,-0.02,-0.0574613572372579,34.796,44955.251506050474,1549207.3729678527,AVAXUSD,AVAX,Open,FFWCSX,2021-09-29T04:00:00.000Z,2021-09-29T04:00:00.000Z,,AVAX,USD,AVAX=,BMEX,.BAVAX,500000,100000,1,0.001,1000,XBt,,True,False,0.05,0.025,5000000000,5000000000,True,True,0.0002,0.00075,0,.AVAXBON8H,.USDBON8H,.AVAXUSDPI8H,2024-05-17T12:00:00.000Z,2000-01-01T08:00:00.000Z,0.000263,0.0001,34.641,,,107913836,107914538,702,68102,3073218892398,3073243339903,24447505,2346823941,44955.251506050474,1549207.3729678527,34.806,34.461,35.02,33.782,34.786,34.786,ZeroMinusTick,-0.0007,34.783,34.786,34.789,34.78,34.794,34.808,True,68056,2366579344,FundingRate,0.287985,0.008,34.774,FairPrice,34.774,34.767,True,2024-05-17T04:48:00.357Z,0.001,False,,1528
20,AVAX/USDT:USDT,1715921280755,2024-05-17T04:48:00.755Z,34.928,33.925,34.781,,34.82,,34.53331,34.644,34.791,34.791,,0.147,0.4243158988569449,34.7175,200.7,6930.833599999998,AVAXUSDT,AVAX,Open,FFWCSX,2022-02-23T04:00:00.000Z,2022-02-23T04:00:00.000Z,AVAX,AVAX,USDT,AVAXT=,BMEX,.BAVAXT,1000000000,100000,1000,0.001,100,USDt,,False,False,0.05,0.025,1000000000000,1000000000000,True,True,-0.00015,0.00075,0,.AVAXBON8H,.USDTBON8H,.AVAXUSDTPI8H,2024-05-17T12:00:00.000Z,2000-01-01T08:00:00.000Z,0.0001,0.0001,34.6327,,,53361246000,53361286000,40000,2007000,147456660640600,147456799804600,139164000,6930833600,200.7,6930.833599999998,34.644,34.53331,34.928,33.925,34.791,34.791,PlusTick,0.0042,34.781,34.8005,34.82,34.78101,34.807,34.83305,True,203718000,708144139800,FundingRate,0.1095,0.0031,34.761,FairPrice,34.761,34.7579,True,2024-05-17T04:48:00.755Z,0.0001,False,10000,1000000
21,MATIC/USDT:USDT,1715921283129,2024-05-17T04:48:03.129Z,0.6997,0.667,0.6952,,0.6955,,0.6800237,0.6872,0.6967,0.6967,,0.0095,1.3824214202561118,0.69195,2291970.0,1558593.8150000004,MATICUSDT,MATIC,Open,FFWCSX,2022-01-12T04:00:00.000Z,2022-01-12T04:00:00.000Z,MATIC,MATIC,USDT,MATICT=,BMEX,.BMATICT,1000000000,10000,1000,0.0001,10000,USDt,,False,False,0.05,0.025,1000000000000,1000000000000,True,True,-0.00015,0.00075,0,.MATICBON8H,.USDTBON8H,.MATICUSDTPI8H,2024-05-17T12:00:00.000Z,2000-01-01T08:00:00.000Z,0.0001,0.0001,0.6859,,,87130264000,87130783000,519000,229197000,778104229400000,778107837466000,3608066000,1558593815000,2291970,1558593.8150000004,0.6872,0.6800237,0.6997,0.667,0.6967,0.6967,PlusTick,0.0129,0.6952,0.69535,0.6955,0.6950037,0.69545,0.6959113,True,324044000,2252365035200,FundingRate,0.1095,0.00006,0.69508,FairPrice,0.69508,0.69502,True,2024-05-17T04:48:03.129Z,0.00001,False,100,1000000
22,BCH/USD:BTC,1715921285751,2024-05-17T04:48:05.751Z,459.65,442.8,446.45,,446.6,,448.46,458.05,446.85,446.85,,-11.2,-2.445147909616854,452.45,1889.6476082290114,847449.0745766433,BCHUSD,BCH,Open,FFWCSX,2020-06-16T04:00:00.000Z,2020-06-16T04:00:00.000Z,,BCH,USD,BCH=,BMEX,.BBCH,100000000,1000000,1,0.05,100,XBt,,True,False,0.02,0.01,5000000000,5000000000,True,True,0.0002,0.00075,0,.BCHBON8H,.USDBON8H,.BCHUSDPI8H,2024-05-17T12:00:00.000Z,2000-01-01T08:00:00.000Z,0.0001,0.0001,454.52,,,1442072590,1442073788,1198,28763,45850605757520,45850659207465,53449945,1289870760,1889.6476082290114,847449.0745766433,458.05,448.46,459.65,442.8,446.85,446.85,PlusTick,-0.0246,446.45,446.525,446.6,446.28,446.5,446.72,True,62513,2789580112,FundingRate,0.1095,0.04,446.24,FairPrice,446.24,446.2,True,2024-05-17T04:48:05.751Z,0.01,False,,1528
23,BCH/USDT:USDT,1715921288129,2024-05-17T04:48:08.129Z,459.05,442.25,445.5,,445.75,,447.3881,457.05,446.05,446.05,,-11.0,-2.406738868832732,451.55,674.52,301772.144,BCHUSDT,BCH,Open,FFWCSX,2021-11-10T04:00:00.000Z,2021-11-10T04:00:00.000Z,BCH,BCH,USDT,BCHT=,BMEX,.BBCHT,1000000000,1000000,1000,0.05,10,USDt,,False,False,0.02,0.01,1000000000000,1000000000000,True,True,-0.00015,0.00075,0,.BCHBON8H,.USDTBON8H,.BCHUSDTPI8H,2024-05-17T12:00:00.000Z,2000-01-01T08:00:00.000Z,0.0001,0.0001,454.408,,,150657455000,150658519000,1064000,67452000,349595251833500,349599991214000,4739380500,301772144000,674.52,301772.144,457.05,447.3881,459.05,442.25,446.05,446.05,PlusTick,-0.0241,445.5,445.625,445.75,445.1943,445.525,445.8941,True,99113000,442157959950,FundingRate,0.1095,0.04,446.115,FairPrice,446.115,446.075,True,2024-05-17T04:48:08.129Z,0.001,False,100000,1000000
24,SUI/USD:BTC,1715921290322,2024-05-17T04:48:10.322Z,1.073,0.99,1.045,,1.047,,1.036,0.992,1.048,1.048,,0.056,5.645161290322581,1.02,860850.4829067462,890904.0272186154,SUIUSD,SUI,Open,FFWCSX,2023-05-03T12:00:00.000Z,2023-05-03T12:00:00.000Z,,SUI,USD,SUI=,BMEX,.BSUI,500000,10000,1,0.001,1000,XBt,,True,False,0.03,0.015,5000000000,5000000000,True,True,0.0002,0.00075,0,.SUIBON8H,.USDBON8H,.SUIUSDPI8H,2024-05-17T12:00:00.000Z,2000-01-01T08:00:00.000Z,0.0001,0.0001,1.045,,,1723415234,1723450230,34996,1306490,1341444610631,1341481330436,36719805,1352058485,860850.4829067462,890904.0272186154,0.992,1.036,1.073,0.99,1.048,1.048,ZeroMinusTick,0.0565,1.045,1.046,1.047,1.045,1.0465,1.048,True,903823,946302681,FundingRate,0.1095,0,1.047,FairPrice,1.047,1.046,True,2024-05-17T04:48:10.322Z,0.001,False,,1528
25,SUI/USDT:USDT,1715921290751,2024-05-17T04:48:10.751Z,1.071,0.986,1.043,,1.045,,1.03852,0.987,1.048,1.048,,0.061,6.180344478216819,1.0175,164295.6,170622.9265,SUIUSDT,SUI,Open,FFWCSX,2023-05-03T12:00:00.000Z,2023-05-03T12:00:00.000Z,SUI,SUI,USDT,SUIT=,BMEX,.BSUIT,1000000000,10000,100,0.001,1000,USDt,,False,False,0.03,0.015,1000000000000,1000000000000,True,True,-0.00015,0.00075,0,.SUIBON8H,.USDTBON8H,.SUIUSDTPI8H,2024-05-17T12:00:00.000Z,2000-01-01T08:00:00.000Z,0.0001,0.0001,1.0451,,,110198764400,110205075000,6310600,164295600,94389489430700,94396120539200,6631108500,170622926500,164295.6,170622.9265,0.987,1.03852,1.071,0.986,1.048,1.048,PlusTick,0.0618,1.043,1.044,1.045,1.04156,1.044,1.04667,True,169219500,177003597000,FundingRate,0.1095,0.0001,1.046,FairPrice,1.046,1.0459,True,2024-05-17T04:48:10.751Z,0.0001,False,1000,1000000
26,BNB/USD:BTC,1715921293129,2024-05-17T04:48:13.129Z,585.93,565.32,570.57,,570.6,,574.81,582.87,570.51,570.51,,-12.36,-2.1205414586442948,576.69,902.4092210843883,518730.470030771,BNBUSD,BNB,Open,FFWCSX,2021-09-29T04:00:00.000Z,2021-09-29T04:00:00.000Z,,BNB,USD,BNB=,BMEX,.BBNB,1000000,1000000,1,0.01,100,XBt,,True,False,0.02,0.01,5000000000,5000000000,True,True,0.0002,0.00075,0,.BNBBON8H,.USDBON8H,.BNBUSDPI8H,2024-05-17T12:00:00.000Z,2000-01-01T08:00:00.000Z,-0.000053,-0.000034,583.05,,,180816013,180816771,758,13711,5731780783894,5731824072691,43288797,788113239,902.4092210843883,518730.470030771,582.87,574.81,585.93,565.32,570.51,570.51,MinusTick,-0.0219,570.57,570.585,570.6,570.31,570.51,570.71,True,72380,4133042760,FundingRate,-0.058035,-0.03,571.02,FairPrice,571.02,571.05,True,2024-05-17T04:48:13.129Z,0.01,False,,1528
27,BNB/USDT:USDT,1715921295751,2024-05-17T04:48:15.751Z,584.85,565.91,569.67,,570.54,,573.74883,583.39,569.94,569.94,,-13.45,-2.305490323797117,576.665,282.1,161854.542,BNBUSDT,BNB,Open,FFWCSX,2021-12-15T04:00:00.000Z,2021-12-15T04:00:00.000Z,BNB,BNB,USDT,BNBT=,BMEX,.BBNBT,1000000000,1000000,1000,0.01,100,USDt,,False,False,0.02,0.01,1000000000000,1000000000000,True,True,-0.00015,0.00075,0,.BNBBON8H,.USDTBON8H,.BNBUSDTPI8H,2024-05-17T12:00:00.000Z,2000-01-01T08:00:00.000Z,0.0001,0.0001,582.9,,,2773972000,2773972000,0,2821000,88558184287000,88558184287000,0,161854542000,282.1,161854.542,583.39,573.74883,584.85,565.91,569.94,569.94,PlusTick,-0.0216,569.67,570.105,570.54,568.73043,570.295,571.8659,True,16803000,959368965300,FundingRate,0.1095,0.051,570.951,FairPrice,570.951,570.9,True,2024-05-17T04:48:15.751Z,0.001,False,10000,1000000
